TestGroup,Test,LowerLimit,UpperLimit,DeltaLimit,TestNumber,Gold1,Gold2,Gold3,Gold4,Gold5,Gold6,Gold7,Gold8,Gold9,Gold10,Gold11,Gold12,Gold13,Gold14,Gold15,Gold16,Gold17,Gold18,Gold19,Gold20,Gold21,Gold22,Gold23,Gold24,Gold25,Gold26,Gold27,Gold28,Gold29,Gold30,Gold31,Gold32,Gold33,Gold34,Gold35,Gold36,Gold37,Gold38,Gold39,Gold40,Gold41
RX_B3_PRX,IQ_NF,-7.04,-1.04,0.4,20359,4.191762499999999,3.9634373,3.9835426999999997,3.8699759,4.132002099999999,3.9321842000000005,3.7976415999999995,4.0450044,3.9942066999999994,3.9068797,3.8872790000000004,3.9412656999999998,4.029052899999999,3.8805840000000003,4.1674688,3.8496823000000004,4.2493416,4.406103900000001,3.831747800000001,4.0056806,3.9655530999999997,4.264208399999999,3.5974163000000003,3.868483,4.0324187,3.9430138,4.0662258,4.423923,4.1116171,4.0626782,3.9262159999999993,4.087146300000001,3.912813599999999,3.853525800000001,3.9797020000000005,3.9035209,3.9973775000000002,3.9194038000000004,3.9689012999999997,3.810424199999999,3.9925889000000003
RX_B3_PRX,IQ_Gain_DLPM,-3.01,2.99,0.3,20375,50.692268,51.041067999999996,50.982939,51.037275,50.662501999999996,50.958304000000005,51.056843,50.909538999999995,50.80743,51.204569000000006,50.73960399999999,50.96361100000001,50.675832,51.17973299999999,50.709349,51.068563,50.153994,50.466018999999996,51.151671,51.028412,50.788574,50.408154,51.393372,51.006936,50.77626300000001,50.775743,50.83682499999999,50.182213,50.917326,50.525026999999994,51.39367599999999,50.783487,51.15467699999999,51.166489,51.292897,51.221506,51.079817000000006,51.003752,51.08578,51.338387999999995,50.842616
RX_B3_PRX,IQ_DLPM_GAIN,,,,
RX_B3_DRX,InputPowerLoss,-1,15,0.3,
RX_B3_DRX,IQ_Gain,-2.93,3.07,0.15,20352,53.220859000000004,53.322173,53.716634,53.83717100000001,53.41883299999999,52.962715,53.271289,53.452186000000005,53.085364000000006,53.711179,52.76222800000001,53.356297,52.947008000000004,53.77176099999999,53.46545299999999,53.416306,52.931061,53.465579000000005,53.313468,53.58115299999999,53.530272000000004,53.513346,53.798753999999995,53.72607899999999,53.20280600000001,53.201755000000006,53.493733000000006,53.16369400000001,53.536148000000004,53.79891,53.818068000000004,53.614365,52.991769999999995,53.44064099999999,53.542282,53.393477,53.51970300000001,53.477383999999994,53.309574999999995,53.473501,53.80390200000001
RX_B3_DRX,IQ_NF,-6.75,-0.75,0.4,20360,3.9103106000000003,3.9916168,3.7351349999999996,3.6653005,3.8483113,4.1692402,4.0553755,3.8427477000000003,3.9554299,3.7485583999999994,4.251286899999999,3.9594226,4.021830499999999,3.7548469999999994,3.8421562000000002,3.8821380000000003,4.079550200000001,3.8087697000000005,3.9215641,3.9575998000000006,3.9776333,3.8571273999999995,3.6203578999999997,3.7027191000000004,3.8377502,3.9697486999999994,3.9526896000000002,4.0100108,3.9454982000000003,3.6277147999999997,3.7244668999999995,3.7423265,4.1498976,3.8184875000000007,3.7624933,3.9081186000000003,3.7465313,3.9086640000000004,3.7789701,4.0412552,3.7603086999999995
RX_B3_DRX,IQ_Gain_DLPM,-2.64,3.36,0.3,20376,51.453027,51.61137,52.11281,52.175959,51.627213,51.07367699999999,51.439113,51.60092699999999,51.51347700000001,51.898289999999996,50.972815,51.472847,51.097393,52.108979999999995,51.647099000000004,51.57915700000001,50.98602,51.67649100000001,51.504931,51.868832,51.712387,51.73648300000001,52.090424000000006,51.973389,51.43352499999999,51.399953,51.739589,51.268948,51.789833,52.05264699999999,52.100477999999995,51.844058000000004,51.20482500000001,51.56415499999999,52.008303,51.807165,51.697325,51.664107,51.580641,51.59166700000001,52.03936600000001
RX_B3_DRX,IQ_DLPM_GAIN,,,,
RX_B2_PRX,InputPowerLoss,-1,15,0.3,
RX_B2_PRX,IQ_Gain,-3.51,2.49,0.15,20409,52.00415399999999,52.118912,52.397380999999996,52.56908,52.002224999999996,52.135452,51.864671,51.987971,51.643426999999996,52.615525000000005,51.867442999999994,51.91137200000001,51.643715,52.552026999999995,51.960339999999995,51.828394999999986,51.423081,51.768619,51.87625599999999,51.984615999999995,52.025089,51.46300799999999,52.35941799999999,52.02109999999999,51.976918,51.89633899999999,51.63183,51.611879,52.299712,51.83176099999999,52.462022000000005,51.932683,52.150605,51.98705700000001,52.357102,52.28995799999999,52.15973399999999,52.318195,51.8991,52.170484,52.370632000000015
RX_B2_PRX,IQ_NF,-6.6,-0.6,0.4,20417,4.2933698,4.344144099999999,4.0622555,3.8935063,4.2115311,4.181770500000001,4.305742400000001,4.271198399999999,4.4196610000000005,3.896361499999999,4.202661999999999,4.371256,4.4061894,3.9499005999999994,4.3541127,4.392142799999999,4.5425491000000005,4.37507,4.3020617,4.1985474,4.1985214,4.5999081,4.0282676,4.1911488,4.0916439,4.294264500000001,4.5175298,4.5319911,4.0019098,4.3459118000000005,4.0800868,4.3286395,4.103849200000001,4.153067500000001,3.9321661,4.079640299999999,4.1379084,4.1816673,4.2857289,4.159804299999999,4.0968941
RX_B2_PRX,IQ_TX_IIP2,-15,15,2.5,20423,64.28281299999999,50.389119,60.081705,67.784477,57.01306199999999,58.500603999999996,61.954048,55.05400999999999,63.863766999999996,61.46099599999999,61.195987999999986,58.623180000000005,54.132701,58.858760999999994,61.816658,60.492352999999994,60.10080200000001,60.82026599999999,58.059821,59.266474,56.372437000000005,57.06107199999999,57.213026,63.50609599999999,65.610257,60.061752,59.577043,56.872336999999995,57.83571400000001,60.074315,62.67953399999999,57.89728699999999,54.172063,57.528571000000014,55.582701,60.36676500000001,69.532129,57.356754,58.937801,62.270883000000005,57.36611800000001
RX_B2_PRX,IQ_Gain_DLPM,-3.52,2.48,0.3,20433,49.887012999999996,50.01231,50.311895,50.499319,49.827428999999995,49.88155999999999,49.742774,49.81046500000001,49.683906,50.481464,49.683555,49.661457,49.404379000000006,50.459469,49.799745,49.587874,49.112948,49.542425,49.72874399999999,49.924575999999995,49.771328000000004,49.243617,50.200727,49.84437199999999,49.83168800000001,49.61760399999999,49.494125000000004,49.323474,50.163749,49.687175,50.411795999999995,49.804006,50.03489499999999,49.836671,50.43776799999999,50.386257,50.094004,50.126377,49.908051,50.072343000000004,50.212694
RX_B2_PRX,IQ_NF_DLPM,-6.95,-0.95,0.6,20437,4.8736036,4.9319975,4.771710199999999,4.582853999999999,4.8920023,4.9404287,5.0020542,4.9375391,5.102409199999999,4.576799800000001,5.0208205,5.0378461,5.314480099999999,4.7774512,4.995233499999999,5.0254899,5.3746591,5.221348900000001,5.0667472,4.8844002,4.9611754999999995,5.3830549,4.6914678,5.0011871999999995,4.8546377,5.113512500000001,5.224666900000001,5.3612506,4.8399916,5.0422916,4.6743912000000005,4.996739900000001,4.8587808,5.106750099999999,4.5628467,4.620928100000001,4.800915399999999,4.9520199,5.009632300000001,4.946805299999999,4.7336936000000005
RX_B2_PRX,TIER1_IQ_Gain,-3.54,2.46,0.3,20459,57.319014,57.43652199999999,57.709829,57.896449,57.315014999999995,57.449372,57.180897,57.322635000000005,56.961906,57.936442,57.206742999999996,57.236577999999994,56.978077000000006,57.86430800000001,57.300192,57.158159,56.74101800000001,57.08069300000001,57.20046599999999,57.307590000000005,57.357102999999995,56.797996999999995,57.67533900000001,57.320342,57.309725,57.22442600000001,56.93334900000001,56.92463299999999,57.611082999999994,57.147913,57.767583000000016,57.24338600000001,57.470489,57.321702,57.648540000000004,57.607835,57.457325000000004,57.652842,57.211766999999995,57.47668,57.68197
RX_B2_PRX,TX_CCA_IIP2,-15,15,2,20427,53.03714600000001,58.629232,54.808431999999996,51.938666,53.442719,54.6023,54.20345999999999,55.28938099999999,57.076753999999994,50.885358,55.145312000000004,51.336893999999994,56.110663,54.687045,56.064405,53.94294599999999,60.71458200000001,53.712618,58.82722299999999,54.82134599999999,52.530809999999995,56.754809,50.528093000000005,55.59744500000001,51.955169999999995,56.628074000000005,57.09649599999999,58.28161100000001,54.636036000000004,50.83547,55.57895500000001,51.718659,55.719231,57.111168,52.095220000000005,54.155319999999996,52.852134,51.69247299999999,53.81557600000001,57.254279,54.943218
RX_B2_PRX,IQ_VLPM_Gain,-10,10,0.3,20443,49.761124,49.898422000000004,50.188165,50.39573299999999,49.719802,49.746165999999995,49.60551399999999,49.691719,49.567768,50.393494,49.59196300000001,49.550003999999994,49.287515,50.372136999999995,49.67484700000001,49.46723300000001,48.986249,49.419067999999996,49.59182799999999,49.834405,49.637546,49.11597999999999,50.09573400000001,49.718900000000005,49.744262000000006,49.50402899999999,49.357941,49.168975,50.03682399999999,49.555171,50.297297,49.661911999999994,49.922225999999995,49.714003,50.33980499999999,50.293918999999995,49.984092,50.043003000000006,49.804458000000004,49.97421200000001,50.102325
RX_B2_PRX,IQ_TX_CCA_IIP2,,,,
RX_B2_PRX,IQ_DLPM_GAIN,,,,
RX_B2_PRX,IQ_DLPM_NF,,,,
RX_B2_PRX,IQ_VLPM_GAIN,,,,
RX_B2_PRX,IQ_TIER1_GAIN,,,,
RX_B2_DRX,InputPowerLoss,-1,15,0.3,
RX_B2_DRX,IQ_Gain,-2.37,3.63,0.15,20410,52.914148999999995,53.235181,53.495588999999995,53.478484,53.193517,52.645616999999994,53.285991,53.146537999999985,53.474581,53.49298500000001,52.547815,52.930393,53.032692999999995,53.228559999999995,52.965886999999995,53.30506799999999,52.57175000000001,53.38238799999999,53.390565,53.436149,53.357994999999995,53.127731999999995,53.376160000000006,53.410374000000004,52.85794,53.007232,52.937584,52.830835,53.457885,53.434318000000005,53.747977000000006,53.226156,52.70651300000001,53.368922999999995,53.39308,53.174365,53.23926899999999,53.468553,52.96279599999999,53.644601,53.215380999999994
RX_B2_DRX,IQ_NF,-7.07,-1.07,0.4,20418,3.9259107,3.7544534999999994,3.4786749,3.5271427,3.9498278,3.9940008,3.7110046,3.8819775,3.7330833000000005,3.6072838000000003,4.14738,4.080262100000001,3.8341644,3.8169713,3.8195536999999993,3.6409328000000003,4.081305599999999,3.6071512999999995,3.5693618999999996,3.577942,3.7188351000000006,3.8284404000000003,3.6942767999999995,3.6248712,3.9371023000000003,3.8677156999999993,3.9074399,4.1568399,3.8084775,3.6172067999999995,3.3455065999999993,3.8570881,4.0791357,3.6342783999999995,3.6519722999999997,3.8082032,3.7231685,3.6425041,3.9835934,3.5583009999999993,3.7643785000000003
RX_B2_DRX,IQ_TX_IIP2,-15,15,2.5,20424,57.68281399999999,65.100438,55.906006000000005,53.955782,54.988433,53.802909,53.698246999999995,57.048623000000006,59.133344,59.54045299999999,51.951248,51.374407000000005,54.236973,59.22546199999999,58.83376500000001,61.75963899999999,54.24656600000001,51.56686,58.661118,54.78044100000001,60.360685000000004,55.723955000000004,58.429844,57.257429,57.212700000000005,59.214309,53.620708,54.957004000000005,52.374649,54.358813,57.048353,56.196825000000004,59.149798,60.079277000000005,65.519669,56.10493399999999,58.375845000000005,51.562528,54.257769999999994,56.87668600000001,52.84693400000001
RX_B2_DRX,IQ_Gain_DLPM,-2.46,3.54,0.3,20434,51.017126000000005,51.391338000000005,51.767373000000006,51.731272000000004,51.27679300000001,50.642042000000004,51.357568,51.16682899999999,51.797920999999995,51.55036700000001,50.62306,50.934944,51.067642,51.437825999999994,51.004428000000004,51.339938,50.487854000000006,51.468925,51.454798000000004,51.597201000000005,51.400346,51.22913199999999,51.53251499999999,51.54021399999999,50.95490100000001,51.109488,51.04644499999999,50.824612,51.592017,51.573674000000004,51.93718299999999,51.326149,50.790732000000006,51.366518000000006,51.751098999999996,51.45635000000001,51.316266999999996,51.53758899999999,51.11948099999999,51.66339000000001,51.308216
RX_B2_DRX,IQ_NF_DLPM,-7.35,-1.35,0.6,20438,4.792117500000001,4.695099600000001,4.277994099999999,4.3176885,4.5908593,5.0352646,4.5770569,4.640389000000001,4.196467,4.3349308,4.8327754,4.8106767,4.630912400000001,4.557484400000001,4.6730341,4.4546738,5.017756100000001,4.4814603,4.4659987999999995,4.353344600000001,4.508433699999999,4.507253199999999,4.353536,4.341757100000001,4.8653098,4.6901259,4.596775600000001,5.0475145,4.4572835,4.340165900000001,4.0509335,4.5857133999999995,4.952497299999999,4.479882599999999,4.189652199999999,4.4778306,4.5093579,4.5667686000000005,4.6335417,4.2375501,4.5016134
RX_B2_DRX,TIER1_IQ_Gain,-2.48,3.52,0.3,20460,58.462963,58.76843799999999,59.02317899999999,59.01920199999999,58.718417,58.191611,58.824932000000004,58.67007199999999,59.01495299999999,59.049862000000005,58.093768999999995,58.491804,58.573931,58.767126,58.50010100000001,58.854278,58.12858,58.93289500000001,58.92104299999998,58.98016299999999,58.90174499999999,58.659138,58.912963000000005,58.957072,58.420351999999994,58.543415,58.499518,58.35970100000001,58.98650500000001,58.975135,59.289710000000014,58.776697,58.24725000000001,58.919003,58.923193000000005,58.718975000000015,58.787919,58.998237,58.496821,59.17699600000001,58.76638799999999
RX_B2_DRX,TX_CCA_IIP2,-15,15,2,20428,51.585767,51.622324000000006,54.861752,56.15525399999999,61.034302000000004,49.171434,48.540484,62.166433,53.159536,54.57919,56.81621399999999,54.357606,55.355817,51.754960000000004,50.568318999999995,53.012355,52.084464000000004,56.740371,50.799597,55.191702,49.916063,54.281549999999996,53.48526700000001,54.486593000000006,52.07268799999999,51.44621600000001,55.36042200000001,58.871829000000005,59.37992499999999,54.413626,54.796461,56.033134000000004,52.185520999999994,51.75864299999999,51.038737,55.17008800000001,52.24251400000001,56.581714999999996,53.786505,55.111694,58.609667
RX_B2_DRX,IQ_VLPM_Gain,-10,10,0.3,20444,49.354816,49.750313000000006,50.118476,50.07348200000001,49.61859299999999,49.00422199999999,49.713645,49.49989599999999,50.174817000000004,49.924046000000004,48.989232,49.254296000000004,49.423213000000004,49.81996399999999,49.322654,49.67751,48.845513000000004,49.83951900000001,49.805127,49.986564,49.748901,49.570541000000006,49.914688,49.88435499999999,49.307128,49.47398199999999,49.417435999999995,49.153987,49.956500999999996,49.957391,50.316602,49.68692000000001,49.13091100000001,49.692615,50.14083300000001,49.814582,49.652514,49.871232,49.506935999999996,50.016381,49.659641
RX_B2_DRX,IQ_TX_CCA_IIP2,,,,
RX_B2_DRX,IQ_DLPM_GAIN,,,,
RX_B2_DRX,IQ_DLPM_NF,,,,
RX_B2_DRX,IQ_VLPM_GAIN,,,,
RX_B2_DRX,IQ_TIER1_GAIN,,,,
RX_B66_PRX,InputPowerLoss,-1,15,0.3,
RX_B66_PRX,IQ_Gain,-2.33,3.67,0.15,20473,51.49846600000001,51.793304,51.48463399999999,52.237062,51.525518999999996,51.30017600000001,51.764236999999994,51.642435,51.550112999999996,51.970409999999994,50.912654,51.715053,50.706239,52.215923999999994,51.59255,51.690035,51.05736,50.990961000000006,51.90158799999999,51.963966000000006,51.769161999999994,51.423789,51.93596500000001,51.785399,51.706151,51.62335999999999,51.53830600000001,51.302448000000005,51.904657,51.710294,51.957905,51.80099399999999,51.742421,51.64339699999999,51.788869999999996,52.062162000000015,51.996579,52.12096799999999,51.840968,51.132333,51.836581
RX_B66_PRX,IQ_NF,-7.77,-1.77,0.4,20481,3.6033275000000002,3.4553204,3.5756927999999997,3.1987531000000002,3.5650109,3.7550463,3.5696326000000007,3.6292839,3.6148803999999997,3.2838420999999998,3.8777332,3.5198415000000005,4.098198099999999,3.2223854000000003,3.5844602,3.6143284,3.7480425000000004,4.0285077000000005,3.4992742,3.2540841,3.3816602000000002,3.6701122000000006,3.4493326000000004,3.4237189,3.3969478000000004,3.5123216,3.6559902,3.9183043,3.4146660000000004,3.5909421000000004,3.5392392,3.552867799999999,3.3617793,3.5172297,3.5167759000000003,3.2390884,3.3513316000000004,3.2810674,3.5174976,4.066972900000001,3.5233751999999994
RX_B66_PRX,IQ_TX_IIP2,-15,15,2.5,20487,65.747479,62.618880000000004,64.697755,67.773592,63.707515,66.306196,61.66383400000001,63.976072,62.092079999999996,69.769772,64.474415,63.29251300000001,68.88868199999999,63.87366900000001,65.696314,68.35108799999999,65.404996,68.793093,64.11017000000001,62.438535000000016,64.77945,61.448916,67.569818,66.582097,64.416799,64.705152,61.679334000000004,67.076509,63.58350499999999,67.79743699999999,65.466803,65.982278,65.839945,69.38360700000001,66.08299100000002,68.63982099999998,64.71111099999999,70.661538,67.24963299999999,72.32474599999999,68.476517
RX_B66_PRX,IQ_Gain_DLPM,-2.35,3.65,0.3,20495,52.202652,52.437876,52.187641,52.924549999999996,52.155668000000006,51.925426,52.44668200000001,52.295169,52.28310499999999,52.672709999999995,51.56595000000001,52.30398499999999,51.325715,52.874441000000004,52.268761000000005,52.310728000000005,51.65021800000001,51.649806,52.565360999999996,52.655922999999994,52.333962,52.05971900000001,52.596911,52.41529799999999,52.323685,52.19033099999999,52.181502,51.857201999999994,52.591747,52.315765999999996,52.710757,52.50165400000001,52.408509,52.291104,52.536585,52.832395999999996,52.679016000000004,52.749788,52.488163,51.839489,52.5039
RX_B66_PRX,IQ_NF_DLPM,-7.31,-1.31,0.6,20499,3.7097098,3.5574047999999996,3.7665591,3.2500833,3.6497467,3.8834910000000002,3.6190166999999995,3.7343758,3.7281378000000003,3.4590920000000005,4.127858000000001,3.5636271,4.2330541,3.3962548,3.7355188,3.6467068999999994,4.0588579000000005,4.1993125,3.5094144999999997,3.3457094000000005,3.7490778,3.771588199999999,3.5104219999999997,3.7462549999999992,3.6529374000000003,3.7556483,3.8253659,4.0017996,3.6230525,3.6483751,3.4271499000000007,3.6259927,3.6613394999999995,3.5893144999999995,3.544268,3.2435788000000003,3.4877385000000003,3.3592062,3.5982233,3.9916150000000004,3.566675
RX_B66_PRX,TIER1_IQ_Gain,-2.43,3.57,0.3,20515,56.83562500000001,57.117654,56.81578,57.580397000000005,56.861464,56.64053799999999,57.093344,56.96958099999999,56.887413,57.299715000000006,56.266963,57.050441,56.055745,57.527024000000004,56.941927,57.01890100000001,56.370264999999996,56.335736,57.230968000000004,57.30021000000001,57.093754000000004,56.773384,57.258243000000014,57.09617800000001,57.04507099999999,56.957499,56.85016400000001,56.62764,57.22770999999999,57.043353,57.275667999999996,57.140021000000004,57.065391999999996,56.981494999999995,57.113156000000004,57.385924,57.322414,57.464729999999996,57.169427000000006,56.454596,57.166084
RX_B66_PRX,IQ_DLPM_GAIN,,,,
RX_B66_PRX,IQ_DLPM_NF,,,,
RX_B66_PRX,IQ_TIER1_GAIN,,,,
RX_B66_DRX,InputPowerLoss,-1,15,0.3,
RX_B66_DRX,IQ_Gain,-3.51,2.49,0.15,20474,51.936052000000004,51.791938,51.925356,51.90822199999999,51.80734699999999,51.03946,51.83086999999999,51.62260000000001,51.77742700000001,52.091581999999995,51.416021,51.752988,50.994642999999996,52.40417799999999,51.896155,51.64979699999999,50.923123,51.619434999999996,52.056498,51.87375300000001,51.53319600000001,51.499451,52.141192000000004,51.59947,51.51830100000001,51.577532999999995,51.461864000000006,51.74883199999999,51.490741,51.555983000000005,52.227148,52.142931999999995,51.679311,51.61992500000001,51.745158,52.018018000000005,51.69237,51.662104,51.620897,51.302374,52.263289
RX_B66_DRX,IQ_NF,-7.12,-1.12,0.4,20482,2.8634405000000003,3.0111440000000003,2.9575968,2.9508202,2.9042085999999996,3.4319976,2.8937055000000003,2.9763319000000004,2.9973925,2.8750636999999997,2.9883123,3.0543525000000002,3.418589,2.6107615,2.9867262,3.0630368,3.5214286,2.9919096,2.7401796999999997,2.9177203999999994,3.1805266000000003,3.1735163999999996,2.7091486000000002,3.0196425000000002,3.0739542,3.1402486999999994,3.1243653,2.9513276,3.0535772000000003,3.1884810000000003,2.7777519999999996,2.8952981000000007,3.0393879000000004,2.9715417,3.1435152,2.8984132,2.9769475,3.0874660000000005,3.004508,3.2963782000000004,2.7888132000000003
